year,sector,firms,estabs,emp,denom,estabs_entry,estabs_entry_rate,estabs_exit,estabs_exit_rate,job_creation,job_creation_births,job_creation_continuers,job_creation_rate_births,job_creation_rate,job_destruction,job_destruction_deaths,job_destruction_continuers,job_destruction_rate_deaths,job_destruction_rate,net_job_creation,net_job_creation_rate,reallocation_rate,firmdeath_firms,firmdeath_estabs,firmdeath_emp
2010,56,270683,328675,8626182,8626015,40328,12.189,44688,13.507,1630305,459885,1170420,5.331,18.9,1631915,513654,1118261,5.955,18.919,-1610,-0.019,37.8,26865,27423,250713
2010,61,70930,81607,3265149,3226941,8816,10.893,7465,9.224,293607,73285,220322,2.271,9.099,217120,49846,167274,1.545,6.728,76487,2.37,13.457,5156,5212,32612
2010,62,583885,767485,17731557,17607943,62956,8.283,48065,6.324,1705213,587369,1117844,3.336,9.684,1456283,383255,1073028,2.177,8.271,248930,1.414,16.541,31714,32605,216083
2010,71,89931,99404,1992468,2001180,11201,11.236,11768,11.805,241552,90007,151545,4.498,12.07,260046,72388,187658,3.617,12.995,-18494,-0.924,24.141,8345,8425,54508
2010,72,424865,587441,11299402,11372849,63890,10.944,56541,9.686,1508616,775056,733560,6.815,13.265,1646629,539564,1107065,4.744,14.479,-138013,-1.214,26.53,42093,43154,365478
2010,81,612260,675493,5192520,5220816,52341,7.749,52237,7.734,624056,205780,418276,3.942,11.953,680526,192917,487609,3.695,13.035,-56470,-1.082,23.906,35933,36345,122786
2011,11,17131,17828,153437,152599,2030,11.346,2158,12.061,24263,7412,16851,4.857,15.9,22549,7377,15172,4.834,14.777,1714,1.123,29.553,1470,1470,5141
2011,21,18722,25163,647516,617068,2783,11.194,2180,8.769,133222,32947,100275,5.339,21.59,71586,20331,51255,3.295,11.601,61636,9.989,23.202,1391,1414,10119
2011,22,5429,17142,642253,642435,991,5.769,1065,6.199,48088,17567,30521,2.734,7.485,48602,16232,32370,2.527,7.565,-514,-0.08,14.971,191,199,1009
2011,23,541824,554417,5167496,5261906,74495,13.225,92260,16.378,970419,259236,711183,4.927,18.442,1157210,330992,826218,6.29,21.992,-186791,-3.55,36.885,59059,59212,219076
2011,31-33,238436,279224,10933865,10870389,18099,6.437,21990,7.821,1062353,193183,869170,1.777,9.773,935618,279590,656028,2.572,8.607,126735,1.166,17.214,15594,15762,128903
2011,42,281021,386022,5634719,5616181,32171,8.329,32624,8.446,689170,209466,479704,3.73,12.271,651911,223833,428078,3.986,11.608,37259,0.663,23.215,21382,22024,106089
2011,44-45,591545,995729,14646180,14547163,82663,8.304,82081,8.246,1629092,535568,1093524,3.682,11.199,1429297,432685,996612,2.974,9.825,199795,1.373,19.651,54316,56903,233357
2011,48-49,142310,187733,4114302,4062286,25415,13.641,22567,12.113,530849,163541,367308,4.026,13.068,422555,143656,278899,3.536,10.402,108294,2.666,20.804,14593,14784,65226
2011,51,59672,124994,3145556,3142898,16675,13.421,15170,12.21,465945,195974,269971,6.235,14.825,462631,166123,296508,5.286,14.72,3314,0.105,29.44,5605,5735,37899
2011,52,210124,437907,5876681,5894497,37528,8.511,43581,9.884,739981,243769,496212,4.136,12.554,777975,265495,512480,4.504,13.198,-37994,-0.645,25.108,17404,18308,69565
2011,53,220512,298928,1908000,1920401,34711,11.544,38215,12.71,291361,125883,165478,6.555,15.172,317741,151539,166202,7.891,16.546,-26380,-1.374,30.344,21036,24405,82276
2011,54,644967,731832,7837600,7784518,89282,12.233,85339,11.693,1265581,405512,860069,5.209,16.258,1164728,416877,747851,5.355,14.962,100853,1.296,29.924,56268,56844,204772
2011,55,26532,50542,2956358,2905810,4285,8.523,3753,7.465,473142,146319,326823,5.035,16.283,370853,89405,281448,3.077,12.762,102289,3.52,25.525,825,858,12869
2011,56,270250,328929,9063809,8846635,41817,12.721,41430,12.603,1868902,407996,1460906,4.612,21.126,1423315,476077,947238,5.381,16.089,445587,5.037,32.178,25414,25904,223552
2011,61,72339,83412,3386528,3326275,9022,10.929,7301,8.844,341596,81209,260387,2.441,10.27,220252,47239,173013,1.42,6.622,121344,3.648,13.243,5008,5065,28225
2011,62,587243,776434,18003153,17858809,59588,7.721,50196,6.504,1692460,492213,1200247,2.756,9.477,1403020,408922,994098,2.29,7.856,289440,1.621,15.712,33604,34675,240864
2011,71,89781,99409,1995176,1994601,11563,11.64,11426,11.502,250907,83116,167791,4.167,12.579,250385,71504,178881,3.585,12.553,522,0.026,25.106,8076,8149,49445
2011,72,429880,594636,11552085,11437218,62933,10.646,55910,9.458,1614550,764709,849841,6.686,14.117,1381605,503895,877710,4.406,12.08,232945,2.037,24.16,42847,43977,364341
2011,81,611925,675239,5180488,5188314,53076,7.859,53338,7.898,636158,195416,440742,3.766,12.261,653569,184688,468881,3.56,12.597,-17411,-0.336,24.523,36999,37542,124057
2012,11,17371,18057,156391,155528,2026,11.281,1831,10.195,25077,7345,17732,4.723,16.124,23447,7106,16341,4.569,15.076,1630,1.048,30.151,1255,1258,4696
2012,21,19505,26184,723805,686678,2993,11.613,2171,8.424,154902,40538,114364,5.903,22.558,81465,28900,52565,4.209,11.864,73437,10.695,23.727,1291,1319,11819
2012,22,5483,17318,642545,642767,939,5.447,781,4.53,45920,15007,30913,2.335,7.144,46697,9665,37032,1.504,7.265,-777,-0.121,14.288,195,202,1746
2012,23,545720,557703,5298895,5229163,76856,13.82,73672,13.248,1060793,261428,799365,4.999,20.286,920884,294110,626774,5.624,17.611,139909,2.676,35.221,47065,47242,191567
2012,31-33,239388,280015,11172637,11074458,18301,6.519,19706,7.02,1096991,198580,898411,1.793,9.906,899747,265389,634358,2.396,8.125,197244,1.781,16.249,13774,13913,131816
2012,42,282964,387145,5761102,5711142,31168,8.029,33264,8.569,790668,202359,588309,3.543,13.844,688085,220312,467773,3.858,12.048,102583,1.796,24.096,19280,19944,102653
2012,44-45,589589,990085,14759995,14655148,82080,8.293,81345,8.219,1723912,540867,1183045,3.691,11.763,1512887,473564,1039323,3.231,10.323,211025,1.44,20.646,49632,52534,234605
2012,48-49,145561,191027,4225516,4177076,24524,12.953,21134,11.162,527263,155897,371366,3.732,12.623,429138,139489,289649,3.339,10.274,98125,2.349,20.547,13835,14039,69023
2012,51,61015,125753,3244457,3226631,14651,11.604,15671,12.411,503275,164720,338555,5.105,15.598,472669,179424,293245,5.561,14.649,30606,0.949,29.298,5238,5470,35887
2012,52,209833,443224,5992122,5947272,42583,9.667,37160,8.436,843687,282098,561589,4.743,14.186,756041,270482,485559,4.548,12.712,87646,1.474,25.425,14780,15500,57708
2012,53,223755,302228,1900107,1897056,36264,12.043,34048,11.307,347430,154139,193291,8.125,18.314,339480,129953,209527,6.85,17.895,7950,0.419,35.79,18153,18954,59767
2012,54,652108,736735,7912717,7869413,88439,12.059,81739,11.145,1294044,417830,876214,5.31,16.444,1203621,454232,749389,5.772,15.295,90423,1.149,30.59,52174,52778,211209
2012,55,25985,51348,3053770,3032782,4759,9.293,4486,8.76,479366,115602,363764,3.812,15.806,435345,129830,305515,4.281,14.355,44021,1.452,28.709,815,860,11307
2012,56,275783,333648,9456921,9238691,41563,12.551,36591,11.049,1767006,406695,1360311,4.402,19.126,1328539,441378,887161,4.777,14.38,438467,4.746,28.76,22893,23256,239701
2012,61,74643,85814,3459125,3418968,9279,10.955,7055,8.329,314247,65783,248464,1.924,9.191,232716,54256,178460,1.587,6.807,81531,2.385,13.613,4694,4745,28202
2012,62,590777,781831,18287082,18119638,60507,7.767,54800,7.035,1934405,557510,1376895,3.077,10.676,1601844,464078,1137766,2.561,8.84,332561,1.835,17.681,33835,36373,274283
2012,71,90972,100774,2063236,2022030,12276,12.28,10660,10.664,297682,94612,203070,4.679,14.722,215188,67851,147337,3.356,10.642,82494,4.08,21.284,7265,7335,45335
2012,72,438282,601991,11980379,11794460,65709,10.977,58902,9.84,1847450,809513,1037937,6.864,15.664,1472479,576452,896027,4.887,12.484,374971,3.179,24.969,41273,42495,373299
2012,81,617346,679692,5223210,5188639,55066,8.138,49053,7.249,681867,208312,473555,4.015,13.142,611588,186002,425586,3.585,11.787,70279,1.354,23.574,33052,33712,117286
2013,11,17350,18047,153695,154226,1963,10.868,1995,11.045,22883,7224,15659,4.684,14.837,24014,9909,14105,6.425,15.571,-1131,-0.733,29.675,1374,1374,7509
2013,21,19510,26232,727318,722812,2670,10.199,2562,9.787,115556,33811,81745,4.678,15.987,106879,36105,70774,4.995,14.787,8677,1.2,29.573,1542,1576,12932
2013,22,5511,17445,635909,638507,998,5.741,876,5.039,46026,17119,28907,2.681,7.208,51181,12059,39122,1.889,8.016,-5155,-0.807,14.417,204,213,2060
2013,23,545511,557554,5454420,5376133,71257,12.78,71289,12.786,1051768,256776,794992,4.776,19.564,895346,273989,621357,5.096,16.654,156422,2.91,33.308,45062,45179,185345
2013,31-33,236446,276817,11250395,11206329,16924,6.086,19453,6.995,994978,188160,806818,1.679,8.879,908750,271069,637681,2.419,8.109,86228,0.769,16.219,13856,13978,128240
2013,42,281361,386521,5867071,5812593,31032,8.021,31779,8.214,790987,240309,550678,4.134,13.608,680123,233982,446141,4.025,11.701,110864,1.907,23.402,19993,20493,106662
2013,44-45,588270,992604,14999258,14883213,78997,7.969,76441,7.711,1644561,523669,1120892,3.519,11.05,1406920,432614,974306,2.907,9.453,237641,1.597,18.906,49855,51953,220095
2013,48-49,147136,192567,4281331,4251951,23578,12.285,22281,11.61,563861,158608,405253,3.73,13.261,507244,205051,302193,4.823,11.93,56617,1.332,23.859,13982,14153,70286
2013,51,61167,124073,3272560,3244143,14614,11.752,15173,12.202,519088,196160,322928,6.047,16.001,464585,192415,272170,5.931,14.321,54503,1.68,28.641,5712,5915,43912
2013,52,210107,437974,6049676,6016387,35317,8.019,40156,9.118,763846,214898,548948,3.572,12.696,696786,237709,459077,3.951,11.581,67060,1.115,23.163,14295,14807,71249
2013,53,228888,308413,1949167,1925976,37746,12.38,30698,10.069,337296,143286,194010,7.44,17.513,290548,119362,171186,6.197,15.086,46748,2.427,30.172,17467,17857,59046
2013,54,659526,747165,8203897,8048241,91761,12.357,82560,11.118,1437622,559318,878304,6.95,17.863,1127837,425542,702295,5.287,14.013,309785,3.849,28.027,52785,53120,214737
2013,55,25954,51735,3163557,3129250,3997,7.744,3752,7.27,491862,154611,337251,4.941,15.718,430001,123120,306881,3.934,13.741,61861,1.977,27.483,644,664,8435
2013,56,274713,337319,9862743,9709402,43800,13.072,39292,11.727,1754357,433193,1321164,4.462,18.069,1446777,468917,977860,4.83,14.901,307580,3.168,29.802,23659,23907,222530
2013,61,76714,88184,3506980,3486219,9243,10.603,7227,8.29,287607,64553,223054,1.852,8.25,245040,53337,191703,1.53,7.029,42567,1.221,14.058,4974,5102,36611
2013,62,594067,789503,18430354,18336887,62422,7.945,54820,6.977,1840545,521865,1318680,2.846,10.037,1655483,492524,1162959,2.686,9.028,185062,1.009,18.056,35712,36504,283314
2013,71,92253,102163,2112453,2090087,12053,11.873,10767,10.606,278580,97956,180624,4.687,13.329,233244,69494,163750,3.325,11.16,45336,2.169,22.319,7376,7402,46265
2013,72,445029,612496,12375942,12180029,67944,11.187,57626,9.488,1930846,873556,1057290,7.172,15.853,1533536,612601,920935,5.03,12.591,397310,3.262,25.181,42135,43172,375975
2013,81,621024,682873,5261286,5247250,53631,7.871,50710,7.442,650691,205734,444957,3.921,12.401,620458,197706,422752,3.768,11.824,30233,0.576,23.649,34341,34731,119570
2014,11,17477,18158,155071,153457,2005,11.081,1878,10.379,23965,7500,16465,4.887,15.617,20680,7514,13166,4.897,13.476,3285,2.141,26.952,1298,1299,5792
2014,21,19822,26713,750893,739416,2821,10.658,2333,8.814,127337,40317,87020,5.453,17.221,103890,36358,67532,4.917,14.05,23447,3.171,28.101,1453,1484,13946
2014,22,5552,17472,634609,635249,864,4.952,813,4.66,44683,10305,34378,1.622,7.034,45671,10980,34691,1.728,7.189,-988,-0.156,14.068,189,200,1240
2014,23,553501,566104,5693908,5570166,73562,13.094,64949,11.561,1100998,290818,810180,5.221,19.766,852640,250257,602383,4.493,15.307,248358,4.459,30.615,41553,41624,157014
2014,31-33,234938,275622,11360565,11298544,17543,6.356,18348,6.647,1039039,220700,818339,1.953,9.196,912782,255241,657541,2.259,8.079,126257,1.117,16.158,13259,13348,118046
2014,42,279969,385867,5938002,5898410,29520,7.64,30523,7.9,707930,181259,526671,3.073,12.002,627391,230820,396571,3.913,10.637,80539,1.365,21.273,19231,19751,100482
2014,44-45,587677,995220,15391629,15195251,78420,7.89,75726,7.619,1632695,559881,1072814,3.685,10.745,1247661,387495,860166,2.55,8.211,385034,2.534,16.422,49448,51538,210726
2014,48-49,149157,196009,4405392,4344552,24202,12.45,20968,10.786,554474,168416,386058,3.876,12.763,432395,145436,286959,3.348,9.953,122079,2.81,19.905,14009,14202,67583
2014,51,62268,128102,3340338,3308860,18086,14.337,14180,11.241,529875,186994,342881,5.651,16.014,465464,151663,313801,4.584,14.067,64411,1.947,28.134,5317,5440,34576
2014,52,210928,440877,6057155,6070709,38100,8.67,35278,8.027,748279,272343,475936,4.486,12.326,778947,241399,537548,3.976,12.831,-30668,-0.505,24.652,14085,14555,54471
2014,53,233679,316476,2004765,1975568,37961,12.146,30067,9.621,340904,140611,200293,7.117,17.256,281068,123511,157557,6.252,14.227,59836,3.029,28.454,17612,18016,59008
2014,54,666290,758239,8428384,8310401,93590,12.432,82797,10.998,1358801,469376,889425,5.648,16.351,1122595,378092,744503,4.55,13.508,236206,2.842,27.017,53377,53983,198170
2014,55,26194,52272,3241532,3235886,4248,8.141,4069,7.798,445155,135645,309510,4.192,13.757,428498,139444,289054,4.309,13.242,16657,0.515,26.484,685,713,10615
2014,56,276500,341900,10166992,9977669,42677,12.57,37906,11.165,1961418,509340,1452078,5.105,19.658,1593128,577477,1015651,5.788,15.967,368290,3.691,31.934,22753,23054,213738
2014,61,78055,89611,3559694,3531690,8999,10.121,7607,8.555,315668,86067,229601,2.437,8.938,257772,60666,197106,1.718,7.299,57896,1.639,14.598,5130,5202,37018
2014,62,597511,802165,18681565,18537162,67583,8.491,55109,6.924,1822437,598675,1223762,3.23,9.831,1529626,461481,1068145,2.489,8.252,292811,1.58,16.503,36877,38095,266945
2014,71,93624,104101,2165736,2131725,12599,12.216,10664,10.34,291066,102658,188408,4.816,13.654,221706,73421,148285,3.444,10.4,69360,3.254,20.801,7511,7595,52463
2014,72,450082,619654,12772190,12585054,65119,10.568,58135,9.435,1890561,866335,1024226,6.884,15.022,1514155,580250,933905,4.611,12.031,376406,2.991,24.063,43739,44868,398624
2014,81,624165,687874,5324073,5295428,54393,7.936,49464,7.217,648593,223507,425086,4.221,12.248,590232,181399,408833,3.426,11.146,58361,1.102,22.292,34839,35221,121655
2015,11,17761,18434,158500,156328,2183,11.99,1729,9.496,25875,8285,17590,5.3,16.552,21559,6978,14581,4.464,13.791,4316,2.761,27.582,1172,1174,5444
2015,21,19684,26741,738162,746566,2791,10.439,2783,10.409,107775,39711,68064,5.319,14.436,125340,36672,88668,4.912,16.789,-17565,-2.353,28.872,1779,1795,15137
2015,22,5539,17514,640789,638430,956,5.463,925,5.286,48564,11861,36703,1.858,7.607,43927,9492,34435,1.487,6.88,4637,0.726,13.761,225,227,1012
2015,23,567235,580537,6007113,5851567,75798,13.22,61450,10.717,1151695,303129,848566,5.18,19.682,841613,238221,603392,4.071,14.383,310082,5.299,28.765,40036,40094,154723
2015,31-33,234463,275838,11541186,11444926,18169,6.586,18205,6.599,1075815,225997,849818,1.975,9.4,882010,248972,633038,2.175,7.707,193805,1.693,15.413,13343,13433,119120
2015,42,277645,384376,6043758,5988410,29085,7.551,30688,7.967,710201,199046,511155,3.324,11.86,597694,204928,392766,3.422,9.981,112507,1.879,19.962,19611,20101,101716
2015,44-45,586806,999379,15708863,15530210,79179,7.941,74646,7.486,1718120,649029,1069091,4.179,11.063,1363153,443105,920048,2.853,8.777,354967,2.286,17.555,49580,52494,231056
2015,48-49,153628,202745,4601134,4505157,27735,13.904,21182,10.619,653622,208504,445118,4.628,14.508,461755,170196,291559,3.778,10.249,191867,4.259,20.499,13775,13959,66124
2015,51,63041,129001,3385262,3364279,13898,10.801,13238,10.288,470941,137121,333820,4.076,13.998,427231,136992,290239,4.072,12.699,43710,1.299,25.398,5666,5957,46742
2015,52,212187,441393,6094723,6066174,38920,8.822,38432,8.712,803900,245720,558180,4.051,13.252,744103,224034,520069,3.693,12.266,59797,0.986,24.533,14052,14690,58231
2015,53,239314,324658,2054810,2031552,38256,11.933,30108,9.392,324301,132291,192010,6.512,15.963,277937,121722,156215,5.992,13.681,46364,2.282,27.362,18154,18637,63768
2015,54,672341,769269,8641374,8520528,93626,12.258,82624,10.818,1433018,517495,915523,6.074,16.818,1187565,414487,773078,4.865,13.938,245453,2.881,27.875,54569,55071,212026
2015,55,26610,52828,3348189,3307392,4501,8.566,3936,7.491,504513,159081,345432,4.81,15.254,422196,96658,325538,2.922,12.765,82317,2.489,25.53,678,714,10564
2015,56,279357,346280,10650298,10437117,43472,12.636,38953,11.323,1802408,459761,1342647,4.405,17.269,1372202,433756,938446,4.156,13.147,430206,4.122,26.295,22553,22802,227249
2015,61,79957,91871,3636426,3596326,9844,10.838,7764,8.548,303655,63093,240562,1.754,8.443,224078,55050,169028,1.531,6.231,79577,2.213,12.461,5207,5419,32730
2015,62,599230,819834,19104790,18905222,75112,9.261,57620,7.104,2144146,754095,1390051,3.989,11.342,1743435,519045,1224390,2.746,9.222,400711,2.12,18.444,38244,39231,274651
2015,71,95747,106650,2230002,2194143,13287,12.603,10837,10.279,291247,99436,191811,4.532,13.274,218924,75877,143047,3.458,9.978,72323,3.296,19.955,7468,7534,53303
2015,72,455654,626428,13189068,12978618,66085,10.605,59543,9.555,2058416,958435,1099981,7.385,15.86,1640210,663688,976522,5.114,12.638,418206,3.222,25.276,42603,43878,435649
2015,81,627909,692668,5403031,5368652,55300,8.013,50193,7.273,651981,214170,437811,3.989,12.144,583826,195223,388603,3.636,10.875,68155,1.269,21.749,34835,35356,121564
2016,11,18156,18882,159553,159083,2274,12.168,1888,10.102,24502,9398,15104,5.908,15.402,23805,7647,16158,4.807,14.964,697,0.438,29.928,1314,1314,5437
2016,21,17977,24895,582417,660431,1943,7.526,3784,14.658,53390,25886,27504,3.92,8.084,208995,40793,168202,6.177,31.645,-155605,-23.561,16.168,2362,2393,18318
2016,22,5527,17736,640463,640030,1074,6.103,797,4.529,44010,13224,30786,2.066,6.876,42973,11424,31549,1.785,6.714,1037,0.162,13.428,245,251,1442
2016,23,584556,598327,6312209,6157637,78629,13.35,59953,10.179,1165978,298591,867387,4.849,18.935,856483,246086,610397,3.996,13.909,309495,5.026,27.819,39850,39913,160470
2016,31-33,233628,275746,11541652,11540703,18038,6.538,18297,6.632,971632,196238,775394,1.7,8.419,967799,243479,724320,2.11,8.386,3833,0.033,16.772,13494,13600,118995
2016,42,274486,383373,6108506,6090578,28582,7.442,29913,7.789,680386,197627,482759,3.245,11.171,644365,217412,426953,3.57,10.58,36021,0.591,21.159,19704,20289,106741
2016,44-45,587807,1005253,15958790,15832710,80825,8.069,73721,7.36,1712667,572981,1139686,3.619,10.817,1465905,456497,1009408,2.883,9.259,246762,1.559,18.517,48181,51471,231273
2016,48-49,156513,207095,4731627,4667291,26927,13.136,22695,11.072,618835,194098,424737,4.159,13.259,491567,191511,300056,4.103,10.532,127268,2.727,21.064,15107,15354,105053
2016,51,64596,135060,3400425,3374866,17354,13.126,11650,8.812,463245,178442,284803,5.287,13.726,411593,144377,267216,4.278,12.196,51652,1.53,24.392,5647,5874,39499
2016,52,212873,451596,6304901,6195094,42794,9.585,32551,7.291,883637,295193,588444,4.765,14.263,665733,197389,468344,3.186,10.746,217904,3.517,21.492,14316,14953,62335
2016,53,245459,335251,2097228,2070112,41716,12.645,31015,9.401,343387,156270,187117,7.549,16.588,290635,115202,175433,5.565,14.04,52752,2.548,28.079,18710,19033,64739
2016,54,678483,780514,8783643,8672997,93781,12.101,82674,10.668,1312775,452967,859808,5.223,15.136,1093135,385082,708053,4.44,12.604,219640,2.532,25.208,55962,56543,221097
2016,55,26821,54130,3378094,3366246,5069,9.485,3688,6.901,458555,130538,328017,3.878,13.622,437294,104623,332671,3.108,12.991,21261,0.632,25.981,680,718,13758
2016,56,286815,357665,10926288,10852986,45698,12.969,35068,9.953,1862951,510974,1351977,4.708,17.165,1710927,532995,1177932,4.911,15.765,152024,1.401,31.529,22443,22650,233901
2016,61,81594,93432,3658990,3638206,9686,10.467,7903,8.54,298475,65880,232595,1.811,8.204,255499,68580,186919,1.885,7.023,42976,1.181,14.045,5262,5454,44302
2016,62,603650,836442,19603866,19357113,72616,8.767,56334,6.801,2066381,619223,1447158,3.199,10.675,1570890,473917,1096973,2.448,8.115,495491,2.56,16.231,38586,39677,287053
2016,71,98798,110217,2309947,2267181,14409,13.283,10924,10.071,308068,100881,207187,4.45,13.588,220516,74730,145786,3.296,9.726,87552,3.862,19.453,7674,7731,52324
2016,72,466521,645073,13694096,13449684,71261,11.207,52837,8.31,2080075,1026325,1053750,7.631,15.466,1596796,587669,1009127,4.369,11.872,483279,3.593,23.745,40511,41565,414534
2016,81,635641,701417,5496709,5445157,57766,8.286,49244,7.064,682236,221655,460581,4.071,12.529,579483,188670,390813,3.465,10.642,102753,1.887,21.284,35212,35662,127475
2017,11,18272,18989,161446,160003,2123,11.21,2023,10.682,27483,8996,18487,5.622,17.177,24527,8386,16141,5.241,15.329,2956,1.847,30.658,1356,1356,5500
2017,21,16651,23417,574246,575186,2382,9.947,3442,14.373,103176,35713,67463,6.209,17.938,106390,45099,61291,7.841,18.497,-3214,-0.559,35.876,1907,1981,15494
2017,22,5505,17982,645037,644404,1091,6.097,918,5.13,50818,18503,32315,2.871,7.886,49622,9690,39932,1.504,7.7,1196,0.186,15.401,214,218,1297
2017,23,597514,611524,6531438,6426996,76816,12.695,63943,10.568,1121992,282148,839844,4.39,17.457,912926,261878,651048,4.075,14.205,209066,3.253,28.409,41909,41971,164726
2017,31-33,231241,273840,11679839,11626825,17574,6.394,19626,7.14,1113120,223553,889567,1.923,9.574,1008019,303099,704920,2.607,8.67,105101,0.904,17.34,13662,13801,140925
2017,42,268255,377710,6091491,6073873,27310,7.192,31374,8.262,762818,206344,556474,3.397,12.559,725668,259601,466067,4.274,11.947,37150,0.612,23.895,19279,19852,110061
2017,44-45,585413,994395,15688420,15707583,75560,7.573,82199,8.239,1709452,531737,1177715,3.385,10.883,1742876,573425,1169451,3.651,11.096,-33424,-0.213,21.766,48628,51434,238561
2017,48-49,157554,208686,4857445,4789690,25145,12.081,24051,11.555,652431,203735,448696,4.254,13.622,511773,175874,335899,3.672,10.685,140658,2.937,21.37,15620,15861,72343
2017,51,66507,138746,3456347,3489893,16312,11.718,17219,12.37,503233,161237,341996,4.62,14.42,571880,166370,405510,4.767,16.387,-68647,-1.967,28.839,6116,6332,50675
2017,52,212291,445741,6358827,6346073,34734,7.745,40184,8.96,891962,317368,574594,5.001,14.055,869475,313530,555945,4.941,13.701,22487,0.354,27.402,14440,15071,64430
2017,53,251729,346851,2146074,2121510,44441,13.033,32709,9.593,358350,143347,215003,6.757,16.891,306127,120723,185404,5.69,14.43,52223,2.462,28.859,19308,19787,65759
2017,54,681485,783384,8852965,8751435,87640,11.217,83541,10.692,1291517,382080,909437,4.366,14.758,1088061,444296,643765,5.077,12.433,203456,2.325,24.866,55654,56272,241083
2017,55,26464,55279,3494131,3422070,5516,10.071,4505,8.225,570463,166866,403597,4.876,16.67,428186,137091,291095,4.006,12.512,142277,4.158,25.025,771,801,15734
2017,56,289840,361660,11200001,11073623,40631,11.273,38155,10.586,2023857,595247,1428610,5.375,18.276,1772818,575399,1197419,5.196,16.009,251039,2.267,32.019,23718,24076,247094
2017,61,82744,94139,3688759,3678073,9659,10.325,8486,9.071,301848,64655,237193,1.758,8.207,280720,85255,195465,2.318,7.632,21128,0.574,15.265,5505,5955,51836
2017,62,606317,843509,20108576,19857051,71658,8.528,65092,7.747,2383490,617902,1765588,3.112,12.003,1883977,645752,1238225,3.252,9.488,499513,2.516,18.975,39343,40753,324560
2017,71,101092,113611,2373531,2344892,14962,13.369,11575,10.342,326915,111863,215052,4.77,13.942,269286,89092,180194,3.799,11.484,57629,2.458,22.968,7881,7923,55748
2017,72,475682,657910,14013475,13859162,71294,10.935,59381,9.108,2217862,1020012,1197850,7.36,16.003,1920483,737287,1183196,5.32,13.857,297379,2.146,27.714,41215,42740,444496
2017,81,640053,706249,5505398,5477184,57499,8.174,51813,7.366,695978,224016,471962,4.09,12.707,637948,202974,434974,3.706,11.647,58030,1.059,23.295,36561,37169,137694
2018,11,18333,18999,162011,161546,2089,11.012,2030,10.701,24170,8732,15438,5.405,14.962,23162,8010,15152,4.958,14.338,1008,0.624,28.676,1415,1415,5335
2018,21,16660,23168,604286,590909,2176,9.332,2474,10.61,107594,22104,85490,3.741,18.208,79711,31473,48238,5.326,13.49,27883,4.719,26.979,1406,1459,10870
2018,22,5549,18370,646934,646145,1957,10.765,1576,8.669,78334,40754,37580,6.307,12.123,76424,S,38486,S,11.828,1910,0.296,23.655,215,225,1069
2018,23,611561,626009,6803311,6662097,79038,12.776,64289,10.392,1190051,325043,865008,4.879,17.863,907650,250935,656715,3.767,13.624,282401,4.239,27.248,43020,43081,166277
2018,31-33,229382,273392,11855485,11767947,18209,6.656,18540,6.777,1110291,239296,870995,2.033,9.435,938145,238198,699947,2.024,7.972,172146,1.463,15.944,13552,13637,122959
2018,42,264432,372881,6120422,6103443,25195,6.714,29923,7.974,683068,162878,520190,2.669,11.192,648193,215573,432620,3.532,10.62,34875,0.571,21.24,18668,19155,100339
2018,44-45,580130,983985,15675642,15684180,70120,7.093,79211,8.013,1625342,485335,1140007,3.094,10.363,1649291,554593,1094698,3.536,10.516,-23949,-0.153,20.726,48325,51502,246670
2018,48-49,161911,213064,5018701,4936148,27032,12.82,22604,10.72,648490,189553,458937,3.84,13.138,483123,154196,328927,3.124,9.787,165367,3.35,19.575,14811,14971,75223
2018,51,67499,141484,3540624,3515907,15218,10.825,13415,9.542,502228,170318,331910,4.844,14.284,451985,144291,307694,4.104,12.855,50243,1.429,25.711,6157,6558,49124
2018,52,212293,446573,6439489,6400759,37448,8.396,36323,8.144,877477,327085,550392,5.11,13.709,800522,236143,564379,3.689,12.507,76955,1.202,25.013,14828,15748,68703
2018,53,259087,354460,2197578,2170786,41788,11.919,34066,9.717,360570,142915,217655,6.584,16.61,308121,128579,179542,5.923,14.194,52449,2.416,28.388,19487,19888,63118
2018,54,685432,784856,9046476,8946553,87052,11.105,85117,10.858,1288857,381504,907353,4.264,14.406,1089346,423666,665680,4.736,12.176,199511,2.23,24.352,56068,56777,227612
2018,55,25615,53541,3493892,3486286,2453,4.522,3868,7.13,457122,86719,370403,2.487,13.112,440483,139112,301371,3.99,12.635,16639,0.477,25.269,728,752,11871
2018,56,293119,358915,11488490,11350498,39746,11.033,42423,11.776,1849760,474051,1375709,4.176,16.297,1563238,475298,1087940,4.187,13.772,286522,2.524,27.545,23688,23899,211897
2018,61,84444,95745,3724991,3702781,9418,9.913,7939,8.356,295179,61376,233803,1.658,7.972,249043,57678,191365,1.558,6.726,46136,1.246,13.452,5476,5540,37071
2018,62,601074,843069,20472166,20322429,69421,8.266,62898,7.49,2206774,679371,1527403,3.343,10.859,1904855,561807,1343048,2.764,9.373,301919,1.486,18.746,39308,40239,277923
2018,71,104031,116671,2431444,2403771,14702,12.758,11837,10.272,320645,115817,204828,4.818,13.339,264393,79803,184590,3.32,10.999,56252,2.34,21.998,8073,8176,55131
2018,72,483483,666616,14313680,14168832,67288,10.161,58535,8.839,2110358,920377,1189981,6.496,14.894,1820633,693464,1127169,4.894,12.85,289725,2.045,25.699,42895,44422,468606
